window_start,window_end,feature,method,statistic,threshold,alert,p_value,effect_size,n_reference,n_window
2015-02-18 11:22:38,2015-02-18 12:22:38,packet_rate,cusum,271.622521,8.544629,True,,1.427688,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,byte_rate,ks,0.372893,0.004424,True,0.0,0.372893,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,byte_rate,wasserstein,18258318.272742,0.1,True,,18.652164,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,byte_rate,psi,0.727587,0.2,True,,0.727587,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,byte_rate,cusum,188.893336,8.544629,True,,1.139961,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,mean_packet_size,ks,0.2309,0.004424,True,0.0,0.2309,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,mean_packet_size,wasserstein,65.598007,0.1,True,,0.216896,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,mean_packet_size,psi,0.500991,0.2,True,,0.500991,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,mean_packet_size,cusum,1.355102,8.544629,False,,0.324174,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_per_packet,ks,0.2309,0.004424,True,0.0,0.2309,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_per_packet,wasserstein,65.598007,0.1,True,,0.216896,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_per_packet,psi,0.500991,0.2,True,,0.500991,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_per_packet,cusum,1.355102,8.544629,False,,0.324174,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_ratio,ks,0.378262,0.004424,True,0.0,0.378262,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_ratio,wasserstein,0.257032,0.1,True,,0.538134,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_ratio,psi,0.756608,0.2,True,,0.756608,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_ratio,cusum,110.79028,8.544629,True,,0.875594,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_ratio,ks,0.38066,0.004424,True,0.0,0.38066,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_ratio,wasserstein,0.19611,0.1,True,,11.374372,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_ratio,psi,0.747865,0.2,True,,0.747865,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_ratio,cusum,294.318016,8.544629,True,,1.510651,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,duration_log1p,ks,0.368581,0.004424,True,0.0,0.368581,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,duration_log1p,wasserstein,0.068748,0.1,True,,0.274338,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,duration_log1p,psi,0.740491,0.2,True,,0.740491,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,duration_log1p,cusum,0.117011,8.544629,False,,0.129296,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_log1p,ks,0.371471,0.004424,True,0.0,0.371471,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_log1p,wasserstein,0.962313,0.1,True,,0.408339,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_log1p,psi,0.976779,0.2,True,,0.976779,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,packets_log1p,cusum,51.519974,8.544629,True,,0.658323,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_log1p,ks,0.36872,0.004424,True,0.0,0.36872,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_log1p,wasserstein,1.400084,0.1,True,,0.39093,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_log1p,psi,0.735231,0.2,True,,0.735231,1270025,151422
2015-02-18 11:22:38,2015-02-18 12:22:38,bytes_log1p,cusum,46.448816,8.544629,True,,0.642299,1270025,151422
